Date,Close,Volume,Dividends,Stock Splits,Log_Return,OBV,Target_Log_Return,Lag_1,Lag_2,Lag_3,Lag_5,Rolling_Std_14,Distancia_SMA_20,Distancia_SMA_50,Volume_Shock,Month_Sin,Month_Cos,Day_Sin,Day_Cos,Bollinger_Width,RSI_14,MACD_Histogram
2016-02-08T00:00:00.000000000,32.85530090332031,1537800,0.0,0.0,-0.047530782540516806,-29574900,-0.056945941961172974,-0.030819919822602182,0.04713235355107098,0.05857115258367653,0.004015329930460764,0.048914793392027485,-0.10375942847772202,-0.19032619385095162,0.6886175257593465,0.8660254037844386,0.5000000000000001,0.0,1.0,0.23034668350057833,34.00765355364349,-0.17049952459689655
2016-02-09T00:00:00.000000000,31.03660011291504,1653300,0.0,0.0,-0.056945941961172974,-31228200,-0.020527257725348986,-0.047530782540516806,-0.030819919822602182,0.04713235355107098,-0.1323518045307432,0.04974138629423857,-0.14331135740773449,-0.2310932847297562,0.7182795698924731,0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,0.2578935091680595,28.33553573084818,-0.2932736154829949
2016-02-10T00:00:00.000000000,30.40599822998047,1481800,0.0,0.0,-0.020527257725348986,-32710000,-0.03892003383779666,-0.056945941961172974,-0.047530782540516806,-0.030819919822602182,0.05857115258367653,0.049145658599029,-0.14957260615431334,-0.2423277203829547,0.6339414059826135,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,0.28064777293048493,26.563028259141106,-0.37702149816835195
2016-02-11T00:00:00.000000000,29.245328903198242,1447600,0.0,0.0,-0.03892003383779666,-34157600,0.06502666746140473,-0.020527257725348986,-0.056945941961172974,-0.047530782540516806,0.04713235355107098,0.047675362909147624,-0.1707266405407003,-0.26645544669789156,0.6116533569949719,0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,0.31511479853686386,23.44798979387035,-0.4648866648938266
2016-02-12T00:00:00.000000000,31.210248947143555,1950300,0.0,0.0,0.06502666746140473,-32207300,0.042986666698232284,-0.03892003383779666,-0.020527257725348986,-0.056945941961172974,-0.030819919822602182,0.05222594773769169,-0.10592731998466409,-0.2122987405410348,0.8080092471755099,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,0.32289350270544337,37.71555084552167,-0.35019904582119477
2016-02-16T00:00:00.000000000,32.58112716674805,1263500,0.0,0.0,0.042986666698232284,-30943800,0.092373079077678,0.06502666746140473,-0.03892003383779666,-0.020527257725348986,-0.047530782540516806,0.05315342850231604,-0.06128618455580381,-0.17329106599826605,0.5217818633827653,0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,0.3267231616232479,45.841297727565845,-0.15167956618996303
2016-02-17T00:00:00.000000000,35.734130859375,1762400,0.0,0.0,0.092373079077678,-29181400,-0.008733742709087625,0.042986666698232284,0.06502666746140473,-0.03892003383779666,-0.056945941961172974,0.05971908712001694,0.033052258486305774,-0.08992740180068726,0.9530401678527395,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,0.31623684231873656,59.76991778090558,0.2030541731174358
2016-02-18T00:00:00.000000000,35.423397064208984,1327800,0.0,0.0,-0.008733742709087625,-30509200,-0.006470901974504757,0.092373079077678,0.042986666698232284,0.06502666746140473,-0.020527257725348986,0.059623742071815373,0.02561370276741126,-0.09371085617547414,0.8742082877947934,0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,0.3134938256419607,58.07161293878561,0.4155938191497448
2016-02-19T00:00:00.000000000,35.194915771484375,507400,0.0,0.0,-0.006470901974504757,-31016600,0.036460582336253974,-0.008733742709087625,0.092373079077678,0.042986666698232284,-0.03892003383779666,0.05963117540378749,0.02174265048080426,-0.09554676722608402,0.3678597579984485,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,0.3074335368637087,56.70463466891733,0.5321692229936019
2016-02-22T00:00:00.000000000,36.50182342529297,1045500,0.0,0.0,0.036460582336253974,-29971100,-0.025356251233364602,-0.006470901974504757,-0.008733742709087625,0.092373079077678,0.06502666746140473,0.060519346168266534,0.062375289873850104,-0.05856511813718246,0.7479931890051082,0.8660254037844386,0.5000000000000001,0.0,1.0,0.2959630167402676,62.526523037057764,0.6792570379820746
2016-02-23T00:00:00.000000000,35.58790969848633,578100,0.0,0.0,-0.025356251233364602,-30549200,-0.009547253486399086,0.036460582336253974,-0.006470901974504757,-0.008733742709087625,0.042986666698232284,0.047972816746362085,0.03757000389888532,-0.07830826106089406,0.44408766525576715,0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,0.29111180296659145,56.40641397622879,0.6944830583832686
2016-02-24T00:00:00.000000000,35.249759674072266,583100,0.0,0.0,-0.009547253486399086,-31132300,0.003364816518308679,-0.025356251233364602,0.036460582336253974,-0.006470901974504757,0.092373079077678,0.045818074405994426,0.03166964857814669,-0.08254479648064905,0.48805189370161123,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,0.2766656151829783,54.14387361673195,0.6614235144035538
2016-02-25T00:00:00.000000000,35.368568420410156,376300,0.0,0.0,0.003364816518308679,-30756000,-0.0062210059260314,-0.009547253486399086,-0.025356251233364602,0.036460582336253974,-0.008733742709087625,0.044017938243916505,0.037797861918190234,-0.07501243194928853,0.3470761852056816,0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,0.2675388799620774,54.87762127424002,0.6274870732692721
2016-02-26T00:00:00.000000000,35.14922332763672,381000,0.0,0.0,-0.0062210059260314,-31137000,-0.012559002715112183,0.003364816518308679,-0.009547253486399086,-0.025356251233364602,-0.006470901974504757,0.04319049362942625,0.03344025033769138,-0.07701182226108472,0.3897538719643186,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,0.26133532197041337,53.068717879920314,0.5717696563177812
2016-02-29T00:00:00.000000000,34.71054458618164,493800,0.0,0.0,-0.012559002715112183,-31630800,0.03898784124242816,-0.0062210059260314,0.003364816518308679,-0.009547253486399086,0.036460582336253974,0.04110205420892342,0.023002669217903504,-0.08432513377721262,0.5935880945798122,0.8660254037844386,0.5000000000000001,0.0,1.0,0.2547513537760441,49.317376127507345,0.49002060499762257
2016-03-01T00:00:00.000000000,36.09056091308594,678100,0.0,0.0,0.03898784124242816,-30952700,0.001265460064253256,-0.012559002715112183,-0.0062210059260314,0.003364816518308679,-0.025356251233364602,0.03805759488053374,0.06430574659495014,-0.043765502480002216,0.8768345509795048,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494745,0.25214750085880433,59.66642230288141,0.5111888643054823
2016-03-02T00:00:00.000000000,36.136260986328125,338800,0.0,0.0,0.001265460064253256,-30613900,-0.0035471196491146336,0.03898784124242816,-0.012559002715112183,-0.0062210059260314,-0.009547253486399086,0.037112696995243354,0.059145095714248086,-0.03885880472481096,0.5369340243110033,1.0,6.123233995736766e-17,0.5877852522924732,-0.8090169943749473,0.25106890337510895,59.97868004895255,0.5094359760162556
2016-03-03T00:00:00.000000000,36.00830841064453,386700,0.0,0.0,-0.0035471196491146336,-31000600,0.008592586420001635,0.001265460064253256,0.03898784124242816,-0.012559002715112183,0.003364816518308679,0.03446462567584723,0.05213967216505955,-0.03901036332142416,0.7202726866338847,1.0,6.123233995736766e-17,-0.587785252292473,-0.8090169943749475,0.2549904409123565,58.51517236916588,0.48116523176240045
2016-03-04T00:00:00.000000000,36.31904602050781,404700,0.0,0.0,0.008592586420001635,-30595900,0.02140963726848877,-0.0035471196491146336,0.001265460064253256,0.03898784124242816,-0.0062210059260314,0.03130071686997993,0.060002039938511276,-0.027077196730184716,0.7685004082717761,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,0.2583955303032736,61.17012507053736,0.4646551181435685
2016-03-07T00:00:00.000000000,37.10500717163086,971600,0.0,0.0,0.02140963726848877,-29624300,0.015155794432788956,0.008592586420001635,-0.0035471196491146336,0.001265460064253256,-0.012559002715112183,0.030103796465261057,0.07876868048500629,-0.003084125708527896,1.8712684411232232,1.0,6.123233995736766e-17,0.0,1.0,0.2678192124251707,67.28122872494572,0.48565044059308793
2016-03-08T00:00:00.000000000,37.67164611816406,944000,0.0,0.0,0.015155794432788956,-28680300,0.01945977562391613,0.02140963726848877,0.008592586420001635,-0.0035471196491146336,0.03898784124242816,0.018576995719140146,0.08762790841413559,0.015046135255191828,1.6984221226678182,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494745,0.27529351435971716,71.0688967039192,0.5139493079619321
2016-03-09T00:00:00.000000000,38.41190719604492,483500,0.0,0.0,0.01945977562391613,-28196800,-0.0110048209532308,0.015155794432788956,0.02140963726848877,0.008592586420001635,0.001265460064253256,0.01864511563871553,0.09731734761735544,0.037403707525090146,0.8857744801685444,1.0,6.123233995736766e-17,0.5877852522924732,-0.8090169943749473,0.2705890619139128,75.36735203118346,0.5552511867794367
2016-03-10T00:00:00.000000000,37.99150848388672,643100,0.0,0.0,-0.0110048209532308,-28839900,0.028458240296029898,0.01945977562391613,0.015155794432788956,0.02140963726848877,-0.0035471196491146336,0.018911840478889382,0.07367471126959946,0.028517404245605782,1.1232599165109252,1.0,6.123233995736766e-17,-0.587785252292473,-0.8090169943749475,0.24797725700367143,68.68073115341438,0.5272018624692125
2016-03-11T00:00:00.000000000,39.08821105957031,564000,0.0,0.0,0.028458240296029898,-28275900,-0.017215400929854,-0.0110048209532308,0.01945977562391613,0.015155794432788956,0.008592586420001635,0.01800188693639931,0.08951507031650774,0.06091655719727207,0.9545893065687253,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,0.20239473803190233,75.28181698456686,0.5527711998025383
2016-03-14T00:00:00.000000000,38.421051025390625,724300,0.0,0.0,-0.017215400929854,-29000200,-0.015099251933810866,0.028458240296029898,-0.0110048209532308,0.01945977562391613,0.02140963726848877,0.01705638582427744,0.0602641187043389,0.04611467401059954,1.179872287743533,1.0,6.123233995736766e-17,0.0,1.0,0.1693286826501689,65.57978272364736,0.496781820138349
2016-03-15T00:00:00.000000000,37.845279693603516,307900,0.0,0.0,-0.015099251933810866,-29308100,0.020318708057437723,-0.017215400929854,0.028458240296029898,-0.0110048209532308,0.015155794432788956,0.017491434893077,0.036844109810811876,0.033828411712731876,0.5337516901847935,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494745,0.14342142644390876,58.12091240671737,0.3973080197443809
2016-03-16T00:00:00.000000000,38.62211227416992,494800,0.0,0.0,0.020318708057437723,-28813300,0.010591976902024923,-0.015099251933810866,-0.017215400929854,0.028458240296029898,0.01945977562391613,0.01794494709463468,0.05395738000433292,0.057758756446282034,0.8351618674678459,1.0,6.123233995736766e-17,0.5877852522924732,-0.8090169943749473,0.15033631177323364,64.42069848187197,0.36120808427241535
2016-03-17T00:00:00.000000000,39.03337097167969,271500,0.0,0.0,0.010591976902024923,-28541800,-0.007284615297823823,0.020318708057437723,-0.015099251933810866,-0.017215400929854,-0.0110048209532308,0.017602897173324195,0.05995924450446033,0.07212419210805954,0.46734602540709885,1.0,6.123233995736766e-17,-0.587785252292473,-0.8090169943749475,0.1568170012302527,67.41491385071784,0.3425687403891538
2016-03-18T00:00:00.000000000,38.75006103515625,491800,0.0,0.0,-0.007284615297823823,-29033600,-0.008526817727828097,0.010591976902024923,0.020318708057437723,-0.015099251933810866,0.028458240296029898,0.017192529371796862,0.0472109804775811,0.06684384074877414,0.8340540998897651,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,0.15687777558069302,63.18807801499756,0.2907439312133415
2016-03-21T00:00:00.000000000,38.421051025390625,338600,0.0,0.0,-0.008526817727828097,-29372200,-0.009080156315854784,-0.007284615297823823,0.010591976902024923,0.020318708057437723,-0.017215400929854,0.0151435090883606,0.035633821602667703,0.06024537456790591,0.6432981856179348,1.0,6.123233995736766e-17,0.0,1.0,0.15952179013953285,58.29080141075684,0.21725672129358564
2016-03-22T00:00:00.000000000,38.073760986328125,271100,0.0,0.0,-0.009080156315854784,-29643300,-0.023804847214870813,-0.008526817727828097,-0.007284615297823823,0.010591976902024923,-0.015099251933810866,0.01555862404537243,0.022845841223109842,0.05143075283381293,0.5905546115976125,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494745,0.15581803084189302,53.26301988821099,0.1323824984552331
2016-03-23T00:00:00.000000000,37.178123474121094,225900,0.0,0.0,-0.023804847214870813,-29869200,0.01148760623641473,-0.009080156315854784,-0.008526817727828097,-0.007284615297823823,0.020318708057437723,0.017148320561404837,-0.003795753465641427,0.028098329114969678,0.5213477959843065,1.0,6.123233995736766e-17,0.5877852522924732,-0.8090169943749473,0.14726742969810236,42.384470497310566,0.009524382343184867
2016-03-24T00:00:00.000000000,37.60767364501953,218400,0.0,0.0,0.01148760623641473,-29650800,-0.0012162230799389225,-0.023804847214870813,-0.009080156315854784,-0.008526817727828097,0.010591976902024923,0.017247419593651434,0.004700242262810184,0.041297900378507,0.5588107361256812,1.0,6.123233995736766e-17,-0.587785252292473,-0.8090169943749475,0.1384525266518135,48.23519092392656,-0.046152202680726395
2016-03-28T00:00:00.000000000,37.56196212768555,205700,0.0,0.0,-0.0012162230799389225,-29856500,0.010167456222674098,0.01148760623641473,-0.023804847214870813,-0.009080156315854784,-0.007284615297823823,0.016376322334503667,0.0002553704826970815,0.04085926435440013,0.5794366197183098,1.0,6.123233995736766e-17,0.0,1.0,0.12558393758382563,47.64115633889637,-0.0870269473924763
2016-03-29T00:00:00.000000000,37.94581985473633,312400,0.0,0.0,0.010167456222674098,-29544100,0.018848182654237614,-0.0012162230799389225,0.01148760623641473,-0.023804847214870813,-0.008526817727828097,0.0160935133649982,0.006143153599474038,0.05174651149995868,0.9955068353462286,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494745,0.10313457102447034,53.22294238520227,-0.08886900605435455
2016-03-30T00:00:00.000000000,38.66781234741211,463400,0.0,0.0,0.018848182654237614,-29080700,-0.014522592850999707,0.010167456222674098,-0.0012162230799389225,0.01148760623641473,-0.009080156315854784,0.0160388787830531,0.021795673717035724,0.07051604623135233,1.4069710954578576,1.0,6.123233995736766e-17,0.5877852522924732,-0.8090169943749473,0.09671561639861564,62.01195986721118,-0.04436804829118324
2016-03-31T00:00:00.000000000,38.110313415527344,344300,0.0,0.0,-0.014522592850999707,-29425000,-0.015710241699985156,0.018848182654237614,0.010167456222674098,-0.0012162230799389225,-0.023804847214870813,0.01625859727814425,0.004443978336286181,0.05506570577061187,1.0954153542680793,1.0,6.123233995736766e-17,-0.587785252292473,-0.8090169943749475,0.0867706279198297,53.119521794747094,-0.05470602921989798
2016-04-01T00:00:00.000000000,37.51626968383789,425400,0.0,0.0,-0.015710241699985156,-29850400,0.002433418754011906,-0.014522592850999707,0.018848182654237614,0.010167456222674098,0.01148760623641473,0.014554248938232822,-0.013173800863730656,0.03801584029398564,1.2902638762511374,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,0.07321586160728781,45.157902008727476,-0.10108157811265883
2016-04-04T00:00:00.000000000,37.60767364501953,1250100,0.0,0.0,0.002433418754011906,-28600300,-0.022114337058963998,-0.015710241699985156,-0.014522592850999707,0.018848182654237614,-0.0012162230799389225,0.014008048274694837,-0.012443226604103907,0.0402239340689563,3.082632604246295,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.06096915472038512,46.579413692286074,-0.12363963774518255
2016-04-05T00:00:00.000000000,36.785133361816406,392100,0.0,0.0,-0.022114337058963998,-28992400,0.027929446512822174,0.002433418754011906,-0.015710241699985156,-0.014522592850999707,0.010167456222674098,0.014641953154206147,-0.03363682238387278,0.01829628835810726,0.9542932242990654,0.8660254037844387,-0.4999999999999998,0.9510565162951535,0.30901699437494745,0.06434226172957296,36.70158913787496,-0.1881308125615624
2016-04-06T00:00:00.000000000,37.827003479003906,619200,0.0,0.0,0.027929446512822174,-28373200,-0.018040416801031148,-0.022114337058963998,0.002433418754011906,-0.015710241699985156,0.018848182654237614,0.01564261051111977,-0.006469137908016731,0.04652867169647523,1.3893064686216878,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,0.06387846939341797,51.678230552955426,-0.1561130133181864
2016-04-07T00:00:00.000000000,37.15070724487305,640500,0.0,0.0,-0.018040416801031148,-29013700,0.011739015901295632,0.027929446512822174,-0.022114337058963998,0.002433418754011906,-0.014522592850999707,0.015812868916252883,-0.02261331644025122,0.02823411585316493,1.314790105716925,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,0.06691002291503587,43.898834096598655,-0.17457723422242238
2016-04-08T00:00:00.000000000,37.58938980102539,503600,0.0,0.0,0.011739015901295632,-28510100,0.006059845856966845,-0.018040416801031148,0.027929446512822174,-0.022114337058963998,-0.015710241699985156,0.016276086610702598,-0.010548769154625437,0.040102081363451836,0.9765935578955534,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,0.0676765399081187,49.579587848950766,-0.15216144395319325
2016-04-11T00:00:00.000000000,37.817867279052734,497100,0.0,0.0,0.006059845856966845,-28013000,-0.0009672079539471697,0.011739015901295632,-0.018040416801031148,0.027929446512822174,0.002433418754011906,0.0163048596566264,-0.002867498719239303,0.045673086494633974,0.9124281859730915,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0621265630895839,52.471776366749374,-0.1183659177227891
