Date,SP500_Return,VIX_Return,EURUSD_Return,Sentiment_Score,Log_Return,Target_Log_Return,Lag_1,Lag_2,Lag_3,Lag_5,Rolling_Std_14,Distancia_SMA_20,Distancia_SMA_50,Bollinger_Width,Volume_Shock,Month_Sin,Month_Cos,Day_Sin,Day_Cos,Volume_ROC_5,OBV_ROC_5,RSI_14,MACD_Line,MACD_Signal,MACD_Histogram,ATR_14,ATR_Pct
2023-12-22,0.0016586821527610754,-0.04648512304109983,0.005509994507838045,0.0,-0.004264450556848272,0.003788246334443888,-0.00894659863547404,-0.02789073263990022,0.0050318489271445116,-0.026033415537825445,0.015185928300573049,-0.06598957492769908,-0.013787360645991953,0.13139025176573524,0.9063423505342123,-2.4492935982947064e-16,1.0,-0.9510565162951536,0.30901699437494723,-0.18765281173594128,-0.05205900319810275,20.66826853134728,-0.8187970152436037,4.241457245643457,-5.060254260887061,6.187253236232635,0.0189737769426241
2023-12-26,0.0,0.0,-0.0005732601708578364,0.0,0.003788246334443888,0.007267554588741632,-0.004264450556848272,-0.00894659863547404,-0.02789073263990022,-0.02164289077652489,0.013143845363748859,-0.05800494257685107,-0.011435193771461627,0.1396563917686779,0.5202271936942159,-2.4492935982947064e-16,1.0,0.9510565162951535,0.30901699437494745,-0.6467254408060453,-0.026828776908143004,24.133562066381188,-1.8476840430743664,3.0236289878998925,-4.8713130309742585,5.755676828306044,0.017583571256886744
2023-12-27,0.0014294356164229985,-0.044066882988488563,0.002062891339460544,0.0,0.007267554588741632,-0.004116744530072647,0.003788246334443888,-0.004264450556848272,-0.00894659863547404,0.0050318489271445116,0.013547252688295557,-0.047134924855463,-0.00558840461183463,0.14379181982777747,0.7469635627530364,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,-0.20890900428775605,-0.029132534042206948,30.856285318828796,-2.442274201763553,1.9304483499672038,-4.372722551730757,5.681892311121479,0.017232465755289077
2023-12-28,0.0003701061103271183,0.0032128510314717836,0.005925594861729413,0.0,-0.004116744530072647,0.0043827150477816134,0.007267554588741632,0.003788246334443888,-0.004264450556848272,-0.02789073263990022,0.013213428264377455,-0.047095188968202306,-0.011265044229481824,0.14799523255179325,0.445174712752376,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749475,-0.6695911563432181,-0.017939557490915248,29.164493059162112,-2.988346969738018,0.9466892860261596,-3.9350362557641776,5.584788787773955,0.017007835957147957
2023-12-29,-0.0028304770367338357,-0.0016051735149952427,-0.003648070996618757,0.0,0.0043827150477816134,-0.002100074782026816,-0.004116744530072647,0.007267554588741632,0.003788246334443888,-0.00894659863547404,0.012945277784858829,-0.04012321784311779,-0.00895436471014488,0.15248839244442675,0.6652796475339616,-2.4492935982947064e-16,1.0,-0.9510565162951536,0.30901699437494723,-0.5098286744815148,0.007527686788332488,33.634814233830554,-3.267071949910701,0.10393703883878758,-3.3710089887494883,5.522837051193396,0.016745616695981087
2024-01-02,0.0,0.0,-0.0015466483428338857,0.0,-0.002100074782026816,-0.013024254450610593,0.0043827150477816134,-0.004116744530072647,0.007267554588741632,-0.004264450556848272,0.011698667233495687,-0.03951215346913006,-0.013133253772285136,0.15692213265456625,0.8692118164037694,0.49999999999999994,0.8660254037844387,0.9510565162951535,0.30901699437494745,-0.14171055931778276,0.009407290176047134,32.499542561176085,-3.503408498693716,-0.6175320686677133,-2.885876430026003,5.363430786794647,0.016296473988595735
2024-01-03,-0.008048618327197648,0.06169358073792997,-0.008825030908954975,0.0,-0.013024254450610593,0.0032048393545545,-0.002100074782026816,0.0043827150477816134,-0.004116744530072647,0.003788246334443888,0.011700795626382151,-0.0491973498813163,-0.027701593314661155,0.16396075412022848,0.7704134403041399,0.49999999999999994,0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.22816399286987532,-0.006342395242262544,26.215329613140284,-3.9883727357135967,-1.29170020207689,-2.696672533636707,5.6160451381445,0.017287727916046283
2024-01-04,-0.003434271663317429,0.006389808914936812,-0.0012793338874625213,0.0,0.0032048393545545,0.0015237804110764157,-0.013024254450610593,-0.002100074782026816,0.0043827150477816134,0.007267554588741632,0.012028549489717676,-0.04234580236610852,-0.026344688353896584,0.16643949085816,0.9003141300902043,0.49999999999999994,0.8660254037844387,-0.587785252292473,-0.8090169943749475,-0.05931948208370974,-0.006888566035861521,30.037458929265682,-4.239693750502113,-1.8812989117619345,-2.3583948387401783,5.45803558926145,0.016747571792265093
2024-01-05,0.0018240216394339805,-0.05678379137481154,0.0017937674187858852,0.0,0.0015237804110764157,0.02712694301396332,0.0032048393545545,-0.013024254450610593,-0.002100074782026816,-0.004116744530072647,0.01192157025295378,-0.03719780810452422,-0.02678838719154375,0.16733965610760665,0.8352558227728092,0.49999999999999994,0.8660254037844387,-0.9510565162951536,0.30901699437494723,0.4036112586298459,0.0072038595450358844,31.97520631339549,-4.34863705190196,-2.37476653978994,-1.9738705121120201,5.1287859251825,0.015713332036484926
2024-01-08,0.014015945436353141,-0.020432073224587316,-0.0004706370138586311,0.0,0.02712694301396332,-0.0030557627595354784,0.0015237804110764157,0.0032048393545545,-0.013024254450610593,0.0043827150477816134,0.013395888265339356,-0.00792621123250159,-0.0026252173167509163,0.16235497433755464,1.2311000604798064,0.49999999999999994,0.8660254037844387,0.0,1.0,0.3480500367917587,0.010072361230233806,56.8686765800914,-3.668452691118148,-2.6335037700555817,-1.0349489210625662,5.1183409704517056,0.015261662596693483
