Date,SP500_Return,VIX_Return,EURUSD_Return,Log_Return,Target_Log_Return,Lag_1,Lag_2,Lag_3,Lag_5,Rolling_Std_14,Distancia_SMA_20,Distancia_SMA_50,Volume_Shock,Month_Sin,Month_Cos,Day_Sin,Day_Cos,Volume_ROC_5,OBV_ROC_5,Bollinger_Width,RSI_14,MACD_Histogram,ATR_Pct
2018-05-16T00:00:00.000000000,0.004052339847514407,-0.08632808562575009,-0.00928694064996898,-0.0003737246659147264,-0.0008221164747488699,-0.009736607888210187,-0.006267187133236235,0.003534337198325197,-0.008296405527946053,0.020669228173678687,0.036241035556598966,0.07724134456798515,0.4719823257682266,0.5000000000000003,-0.8660254037844385,0.5877852522924732,-0.8090169943749473,-0.2437097717963721,-0.04290758411392226,0.21172901665942218,58.38973425865578,0.2777429511106253,0.023409641144716546
2018-05-17T00:00:00.000000000,-0.0008562387886101002,0.0007448960299561571,-0.0003309314358126005,-0.0008221164747488699,-0.00901367460266843,-0.0003737246659147264,-0.009736607888210187,-0.006267187133236235,-0.000516273798683395,0.02037651376241748,0.030834005586869218,0.07464409388176119,0.41616533371080755,0.5000000000000003,-0.8660254037844385,-0.587785252292473,-0.8090169943749475,-0.44528301886792454,-0.035298665001635254,0.206907497526206,57.70715947369667,0.06829036418123469,0.023290020777377216
2018-05-18T00:00:00.000000000,-0.0026356652545503154,-0.000744896029956075,-0.0018417401567751084,-0.00901367460266843,0.011553031652024487,-0.0008221164747488699,-0.0003737246659147264,-0.009736607888210187,0.003534337198325197,0.0207995499662161,0.017379893041283623,0.06336215670309842,0.6498984052706114,0.5000000000000003,-0.8660254037844385,-0.9510565162951536,0.30901699437494723,-0.003305004721435356,-0.05969474345648129,0.19861668358957724,50.30427888212881,-0.1675535112778923,0.023312250829576473
2018-05-21T00:00:00.000000000,0.007359604547933372,-0.0256617970324463,-0.0024269007581673207,0.011553031652024487,-0.012081546101032898,-0.00901367460266843,-0.0008221164747488699,-0.0003737246659147264,-0.006267187133236235,0.020749434755754616,0.024408773122791327,0.07395259603871884,0.9181988329846967,0.5000000000000003,-0.8660254037844385,0.0,1.0,0.3946488294314381,-0.03483313450729719,0.18965937257528662,58.23753576288705,-0.24261024864853598,0.023521302118034923
2018-05-22T00:00:00.000000000,-0.0031406885928751895,0.010646514426208722,0.002191086827304078,-0.012081546101032898,-0.008719607080204831,0.011553031652024487,-0.00901367460266843,-0.0008221164747488699,-0.009736607888210187,0.020414538253430592,0.008366133006309617,0.059523944908401516,0.7748392941887053,0.5000000000000003,-0.8660254037844385,0.9510565162951535,0.30901699437494745,-0.06017791732077449,-0.034542376544321574,0.1799324301850708,48.83357226636336,-0.40161495052043694,0.022291918225327882
2018-05-23T00:00:00.000000000,0.0032431452068987514,-0.049622609414797965,-0.0003302127283434639,-0.008719607080204831,0.0009895331677242682,-0.012081546101032898,0.011553031652024487,-0.00901367460266843,-0.0003737246659147264,0.017661181858799918,-0.003608095489054386,0.0488011614459849,1.03850165525373,0.5000000000000003,-0.8660254037844385,0.5877852522924732,-0.8090169943749473,-0.11411992263056092,-0.03328800619538641,0.1686882003956522,43.09808819192488,-0.5763520227531993,0.01846774526003049
2018-05-24T00:00:00.000000000,-0.0020252629577225518,-0.00398249761077406,-0.006673574838505811,0.0009895331677242682,-0.0019037375097649151,-0.008719607080204831,-0.012081546101032898,0.011553031652024487,-0.0008221164747488699,0.011384934958283653,-0.00581275339261722,0.04815525972745083,0.8760818063143645,0.5000000000000003,-0.8660254037844385,-0.587785252292473,-0.8090169943749475,0.027210884353741527,-0.011607049294515726,0.15611434278590838,43.956660767248785,-0.6735913897622487,0.01571603090856299
2018-05-25T00:00:00.000000000,-0.002360003054185922,0.053605107025572064,0.0010661932567615083,-0.0019037375097649151,-0.03230222139360922,0.0009895331677242682,-0.008719607080204831,-0.012081546101032898,-0.00901367460266843,0.008823554108227707,-0.011144209615171818,0.04461686235999052,1.0279335008699013,0.5000000000000003,-0.8660254037844385,-0.9510565162951536,0.30901699437494723,0.007579346281383126,-0.011860003247604944,0.13803739099899398,42.53269609203402,-0.7384489198412991,0.01456992752436713
2018-05-29T00:00:00.000000000,0.0,0.0,-0.005315985270053203,-0.03230222139360922,0.025111196114309366,-0.0019037375097649151,0.0009895331677242682,-0.008719607080204831,0.011553031652024487,0.010040511181488868,-0.044139518188581306,0.010455655489230553,3.0677524668940976,0.5000000000000003,-0.8660254037844385,0.9510565162951535,0.30901699437494745,2.3425259792166266,-0.07848973066043541,0.12534304056226256,26.198094593420947,-1.013392553749096,0.015087618413359325
2018-05-30T00:00:00.000000000,0.012615875351923801,-0.13034699842298353,-0.007563750116088786,0.025111196114309366,0.008409881621435442,-0.03230222139360922,-0.0019037375097649151,0.0009895331677242682,-0.012081546101032898,0.012846831321315297,-0.022690048036963062,0.03452908986130976,1.3837055164678291,0.5000000000000003,-0.8660254037844385,0.5877852522924732,-0.8090169943749473,1.266703786191537,-0.04288539024026261,0.10330655289501366,45.05685300042898,-0.9587918286765984,0.015908973683151542
