Date,Close,Volume,Dividends,Stock Splits,Log_Return,Target_Log_Return,Lag_1,Lag_2,Lag_3,Lag_5,Rolling_Std_14,Distancia_SMA_20,Distancia_SMA_50,Volume_Shock,Month_Sin,Month_Cos,Day_Sin,Day_Cos,Bollinger_Width
2015-12-31T00:00:00.000000000,43.86798858642578,390400,0.0,0.0,-0.008505663745090422,-0.012789563357993092,0.00996502320008009,0.031795759334775235,-0.006868464990718962,0.009181193813434182,0.02003999910333944,0.008233811999774687,-0.0319692913246965,0.9946750235674794,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749475,0.06626107748347725
2016-01-04T00:00:00.000000000,43.310508728027344,2507000,0.0,0.0,-0.012789563357993092,0.022946136932042692,-0.008505663745090422,0.00996502320008009,0.031795759334775235,-0.006396670641431633,0.020263494984152936,-0.004923819824881437,-0.04132854066983349,4.260127786840674,0.49999999999999994,0.8660254037844387,0.0,1.0,0.06551043018094431
2016-01-05T00:00:00.000000000,44.3158073425293,1934400,0.0,0.0,0.022946136932042692,-0.02972170523703378,-0.012789563357993092,-0.008505663745090422,0.00996502320008009,-0.006868464990718962,0.018266967697005327,0.018237454711340417,-0.01578727260042556,2.628975265017668,0.49999999999999994,0.8660254037844387,0.9510565162951535,0.30901699437494745,0.06520881321011028
2016-01-06T00:00:00.000000000,43.01804733276367,2554900,0.0,0.0,-0.02972170523703378,-0.00896287086479391,0.022946136932042692,-0.012789563357993092,-0.008505663745090422,0.031795759334775235,0.019841715005805942,-0.010625278872198107,-0.04098486201829499,2.75022067213503,0.49999999999999994,0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.0656300869700904
2016-01-07T00:00:00.000000000,42.63420486450195,1775300,0.0,0.0,-0.00896287086479391,-0.07891811704855309,-0.02972170523703378,0.022946136932042692,-0.012789563357993092,0.00996502320008009,0.019026991301071147,-0.0184526804530889,-0.0462892124619636,1.6721926040351902,0.49999999999999994,0.8660254037844387,-0.587785252292473,-0.8090169943749475,0.06794966035047434
2016-01-08T00:00:00.000000000,39.39893341064453,5116900,0.0,0.0,-0.07891811704855309,0.006244000148682622,-0.00896287086479391,-0.02972170523703378,0.022946136932042692,-0.008505663745090422,0.027630473734478838,-0.0884873271074722,-0.11477364028356773,3.300948952668486,0.49999999999999994,0.8660254037844387,-0.9510565162951536,0.30901699437494723,0.10762706859603874
2016-01-11T00:00:00.000000000,39.64570999145508,2307700,0.0,0.0,0.006244000148682622,0.00643357954318642,-0.07891811704855309,-0.00896287086479391,-0.02972170523703378,-0.012789563357993092,0.027378430887868642,-0.07731548766750984,-0.10611228570099362,1.3068567933674624,0.49999999999999994,0.8660254037844387,0.0,1.0,0.12602439370156665
2016-01-12T00:00:00.000000000,39.90159606933594,1933800,0.0,0.0,0.00643357954318642,-0.022936355685924337,0.006244000148682622,-0.07891811704855309,-0.00896287086479391,0.022946136932042692,0.026478768373328986,-0.06626600830397678,-0.09760570936307611,1.0007814561996389,0.49999999999999994,0.8660254037844387,0.9510565162951535,0.30901699437494745,0.1366453725227096
2016-01-13T00:00:00.000000000,38.9968147277832,1440600,0.0,0.0,-0.022936355685924337,-0.016064518544308872,0.00643357954318642,0.006244000148682622,-0.07891811704855309,-0.02972170523703378,0.026722891474148913,-0.08326268589448771,-0.11522963781066675,0.7111264685556323,0.49999999999999994,0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.1580395969131647
2016-01-14T00:00:00.000000000,38.3753547668457,3631200,0.0,0.0,-0.016064518544308872,-0.04805215160594853,-0.022936355685924337,0.00643357954318642,0.006244000148682622,-0.00896287086479391,0.026446489157895613,-0.09245150057655782,-0.12530672158281686,1.5391527708310373,0.49999999999999994,0.8660254037844387,-0.587785252292473,-0.8090169943749475,0.1801007381804119
2016-01-15T00:00:00.000000000,36.5749397277832,1878300,0.0,0.0,-0.04805215160594853,0.04040198960423841,-0.016064518544308872,-0.022936355685924337,0.00643357954318642,-0.07891811704855309,0.028500326672880973,-0.12702999262010417,-0.16202869347559046,0.7489204588498451,0.49999999999999994,0.8660254037844387,-0.9510565162951536,0.30901699437494723,0.21269885243493356
2016-01-19T00:00:00.000000000,38.0828971862793,1396800,0.0,0.0,0.04040198960423841,-0.043404960516208395,-0.04805215160594853,-0.016064518544308872,-0.022936355685924337,0.006244000148682622,0.03166491630488253,-0.08524147351837996,-0.12315780984884261,0.5827308415971698,0.49999999999999994,0.8660254037844387,0.9510565162951535,0.30901699437494745,0.22608959043222543
2016-01-20T00:00:00.000000000,36.46527099609375,2620700,0.0,0.0,-0.043404960516208395,0.015912739249793938,0.04040198960423841,-0.04805215160594853,-0.016064518544308872,0.00643357954318642,0.03081176686746171,-0.11784209723371109,-0.15619839537668134,1.0628969589798916,0.49999999999999994,0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.25273817914470126
2016-01-21T00:00:00.000000000,37.050174713134766,1573200,0.0,0.0,0.015912739249793938,0.03180257406003025,-0.043404960516208395,0.04040198960423841,-0.04805215160594853,-0.022936355685924337,0.031192864141975845,-0.09683315001993853,-0.13833048464760356,0.6645124501045429,0.49999999999999994,0.8660254037844387,-0.587785252292473,-0.8090169943749475,0.2666061551105548
2016-01-22T00:00:00.000000000,38.24740219116211,1243900,0.0,0.0,0.03180257406003025,-0.039230156336915886,0.015912739249793938,-0.043404960516208395,0.04040198960423841,-0.016064518544308872,0.033389959401141686,-0.06266807514284944,-0.1061742049347224,0.5374820140776301,0.49999999999999994,0.8660254037844387,-0.9510565162951536,0.30901699437494723,0.2720022911131715
2016-01-25T00:00:00.000000000,36.7760009765625,1388300,0.0,0.0,-0.039230156336915886,0.029626249284161438,0.03180257406003025,0.015912739249793938,-0.043404960516208395,-0.04805215160594853,0.034307619117083674,-0.09180159820120226,-0.13547885877385513,0.715084086636277,0.49999999999999994,0.8660254037844387,0.0,1.0,0.2828285386081226
2016-01-26T00:00:00.000000000,37.8818359375,967500,0.0,0.0,0.029626249284161438,-0.02047361442235506,-0.039230156336915886,0.03180257406003025,0.015912739249793938,0.04040198960423841,0.03486815098075002,-0.05886367720405228,-0.10452346952638258,0.5352904400170407,0.49999999999999994,0.8660254037844387,0.9510565162951535,0.30901699437494745,0.2851361628883464
2016-01-27T00:00:00.000000000,37.11414337158203,1124900,0.0,0.0,-0.02047361442235506,-0.016135231377225737,0.029626249284161438,-0.039230156336915886,0.03180257406003025,-0.043404960516208395,0.034576751584096455,-0.07180339291838633,-0.11751936538071739,0.6515342824377078,0.49999999999999994,0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.29037611646452277
2016-01-28T00:00:00.000000000,36.520103454589844,1155000,0.0,0.0,-0.016135231377225737,-0.004766223835628181,-0.02047361442235506,0.029626249284161438,-0.039230156336915886,0.015912739249793938,0.034604639991803195,-0.07826447728846364,-0.12730512470526578,0.6802200261487179,0.49999999999999994,0.8660254037844387,-0.587785252292473,-0.8090169943749475,0.2882195792606679
2016-01-29T00:00:00.000000000,36.34645462036133,1480200,0.0,0.0,-0.004766223835628181,0.004015121284645795,-0.016135231377225737,-0.02047361442235506,0.029626249284161438,0.03180257406003025,0.028566931109446015,-0.07341404815304586,-0.12774386684471495,0.9981927060854553,0.49999999999999994,0.8660254037844387,-0.9510565162951536,0.30901699437494723,0.2778909920629403
2016-02-01T00:00:00.000000000,36.49268341064453,1185500,0.0,0.0,0.004015121284645795,-0.13235131194271263,-0.004766223835628181,-0.016135231377225737,-0.02047361442235506,-0.039230156336915886,0.02850101975666741,-0.06085734225627393,-0.12074415247276082,0.8386389360498019,0.8660254037844386,0.5000000000000001,0.0,1.0,0.26330565702640557
2016-02-02T00:00:00.000000000,31.968801498413086,7485100,0.0,0.0,-0.13235131194271263,0.05857097359522075,0.004015121284645795,-0.004766223835628181,-0.016135231377225737,0.029626249284161438,0.04386749919817241,-0.1650952752684881,-0.2255475705439155,3.701042804942569,0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,0.28908565682729037
2016-02-03T00:00:00.000000000,33.89716720581055,4631600,0.0,0.0,0.05857097359522075,0.04713246090731961,-0.13235131194271263,0.004015121284645795,-0.004766223835628181,-0.02047361442235506,0.048060488789104704,-0.10252365319265,-0.1749930005065936,2.0830035259408506,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,0.26953464935005894
2016-02-04T00:00:00.000000000,35.53307342529297,1902700,0.0,0.0,0.04713246090731961,-0.030819805745914187,0.05857097359522075,-0.13235131194271263,0.004015121284645795,-0.016135231377225737,0.05036096058603503,-0.04979531573983842,-0.1316233829089043,0.8432197192960686,0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,0.24258189748247563
2016-02-05T00:00:00.000000000,34.454654693603516,861400,0.0,0.0,-0.030819805745914187,-0.04753112007945117,0.04713246090731961,0.05857097359522075,-0.13235131194271263,-0.004766223835628181,0.0494430669075519,-0.06844568738583656,-0.15484489190901374,0.38832938121556926,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,0.21568927464502555
2016-02-08T00:00:00.000000000,32.85529708862305,1537800,0.0,0.0,-0.04753112007945117,-0.05694576440035851,-0.030819805745914187,0.04713246090731961,0.05857097359522075,0.004015121284645795,0.04891469705443511,-0.10375950688962665,-0.19032628405314167,0.6886175257593465,0.8660254037844386,0.5000000000000001,0.0,1.0,0.2303466177865662
2016-02-09T00:00:00.000000000,31.036602020263672,1653300,0.0,0.0,-0.05694576440035851,-0.020527130992120914,-0.04753112007945117,-0.030819805745914187,0.04713246090731961,-0.13235131194271263,0.049741278908655845,-0.14331126867797372,-0.2310932360234067,0.7182795698924731,0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,0.2578933095085171
2016-02-10T00:00:00.000000000,30.406003952026367,1481800,0.0,0.0,-0.020527130992120914,-0.03892028724475907,-0.05694576440035851,-0.04753112007945117,-0.030819805745914187,0.05857097359522075,0.04914555372987452,-0.14957241662511755,-0.2423275799587289,0.6339414059826135,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,0.28064747820073
2016-02-11T00:00:00.000000000,29.24532699584961,1447600,0.0,0.0,-0.03892028724475907,0.06502697713186802,-0.020527130992120914,-0.05694576440035851,-0.04753112007945117,0.04713246090731961,0.04767525678731305,-0.1707266677146042,-0.26645549453887174,0.6116533569949719,0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,0.31511455933047583
2016-02-12T00:00:00.000000000,31.210256576538086,1950300,0.0,0.0,0.06502697713186802,0.042986188080588295,-0.03892028724475907,-0.020527130992120914,-0.05694576440035851,-0.030819805745914187,0.05222588238082117,-0.1059270867717148,-0.21229855253649188,0.8080092471755099,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,0.3228932099343324
2016-02-16T00:00:00.000000000,32.581119537353516,1263500,0.0,0.0,0.042986188080588295,0.09237320649156543,0.06502697713186802,-0.03892028724475907,-0.020527130992120914,-0.04753112007945117,0.05315333228218798,-0.06128638373640327,-0.17329125958544878,0.5217818633827653,0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,0.32672291590363534
